,tutkintokerta,koulun_nro,koulun_nimi,opetuskieli,tyyppi,sukup,yht,A,O,Z,I,W,Q,A5,O5,M,N,BI,FF,FY,HI,PS,UE,UO,ET,GE,KE,TE,YH,BA,BB,CA,CB,EA,FA,SA,PA,VA,EC,FC,SC,PC,VC,DC,IC,QC,GC,TC,L1,L7,opintotausta
79768,2021K,1648,Helsingin medialukio,FI,,2,18,4.0,,,,,,,,,2.0,,4.0,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79769,2021K,1648,Helsingin medialukio,FI,,1,17,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,3.0,,,4.0,,,,,,,,3.0,,,,,,,,,1
79770,2021K,1648,Helsingin medialukio,FI,,1,18,3.0,,,,,,,,,2.0,,,,,,,,,3.0,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,1
79771,2021K,1648,Helsingin medialukio,FI,,1,14,2.0,,,,,,,,,4.0,,,,2.0,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,1
79772,2021K,1648,Helsingin medialukio,FI,,2,12,,,,,,,5.0,,,0.0,,,,,3.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1
79773,2021K,1648,Helsingin medialukio,FI,,1,25,5.0,,,,,,,,,6.0,,,,3.0,,,,,,,,5.0,,,,,6.0,,,,,,,,,,,,,,,,,1
79774,2021K,1648,Helsingin medialukio,FI,,2,22,,,,,,,4.0,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,1
79775,2021K,1648,Helsingin medialukio,FI,,2,25,4.0,,,,,,,,,3.0,,,,,,3.0,,,5.0,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,1
79776,2021K,1648,Helsingin medialukio,FI,,1,23,4.0,,,,,,,,4.0,,,3.0,,,,,,,,,,4.0,,4.0,,,4.0,,,,,,,,,,,,,,,,,1
79777,2021K,1648,Helsingin medialukio,FI,,2,19,4.0,,,,,,,,,4.0,,,,,5.0,,,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,1
79778,2021K,1648,Helsingin medialukio,FI,,1,21,,,,,,,2.0,,,4.0,3.0,,2.0,,,,,,,,,,,,,,4.0,,,,6.0,,,,,,,,,,,,,1
79779,2021K,1648,Helsingin medialukio,FI,,2,12,,,,,,,4.0,,,3.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79780,2021K,1648,Helsingin medialukio,FI,,1,15,4.0,,,,,,,,,4.0,,,,,,,,,,,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,1
79781,2021K,1648,Helsingin medialukio,FI,,2,18,4.0,,,,,,,,,,4.0,,,,,,,,3.0,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1
79782,2021K,1648,Helsingin medialukio,FI,,1,24,4.0,,,,,,,,4.0,,,,5.0,,,,,,,,,6.0,,,,,5.0,,,,,,,,,,,,,,,,,1
79783,2021K,1648,Helsingin medialukio,FI,,2,15,4.0,,,,,,,,,2.0,,,,3.0,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79784,2021K,1648,Helsingin medialukio,FI,,1,19,4.0,,,,,,,,5.0,,,,4.0,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79785,2021K,1648,Helsingin medialukio,FI,,1,16,2.0,,,,,,,,,4.0,2.0,,2.0,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,1
79786,2021K,1648,Helsingin medialukio,FI,,1,23,3.0,,,,,,,,4.0,,,,,6.0,,,,,3.0,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1
79787,2021K,1648,Helsingin medialukio,FI,,1,33,7.0,,,,,,,,,4.0,,5.0,,5.0,,5.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
79788,2021K,1648,Helsingin medialukio,FI,,2,12,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,1
79789,2021K,1648,Helsingin medialukio,FI,,1,10,2.0,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79790,2021K,1648,Helsingin medialukio,FI,,1,9,,,,,,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79791,2021K,1648,Helsingin medialukio,FI,,2,14,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,1
79792,2021K,1648,Helsingin medialukio,FI,,1,30,3.0,,,,,,,,,4.0,4.0,,,,,,,,6.0,,,,3.0,,,,4.0,,,,,,,,6.0,,,,,,,,,1
79793,2021K,1648,Helsingin medialukio,FI,,1,35,6.0,,,,,,,,,,,,,6.0,6.0,,,,,,,6.0,,4.0,,,7.0,,,,,,,,,,,,,,,,,1
79794,2021K,1648,Helsingin medialukio,FI,,1,14,2.0,,,,,,,,,3.0,,,,2.0,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79795,2021K,1648,Helsingin medialukio,FI,,2,13,,,,,,,3.0,,,3.0,4.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79796,2021K,1648,Helsingin medialukio,FI,,1,16,3.0,,,,,,,,5.0,,,,,,,,,,,4.0,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,1
79797,2021K,1648,Helsingin medialukio,FI,,2,27,6.0,,,,,,,,,5.0,,5.0,,,4.0,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79798,2021K,1648,Helsingin medialukio,FI,,2,11,,,,,,,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79799,2021K,1648,Helsingin medialukio,FI,,1,19,3.0,,,,,,,,4.0,,,,,,4.0,,,,3.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,1
79800,2021K,1648,Helsingin medialukio,FI,,1,13,2.0,,,,,,,,,,,,,,,,,,2.0,,,2.0,,4.0,,,3.0,,,,,,,,,,,,,,,,,1
79801,2021K,1648,Helsingin medialukio,FI,,2,23,5.0,,,,,,,,,4.0,,,,,,,,,,,5.0,,,5.0,,,4.0,,,,,,,,,,,,,,,,,1
79802,2021K,1648,Helsingin medialukio,FI,,2,14,2.0,,,,,,,,,3.0,,,,,3.0,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
79803,2021K,1648,Helsingin medialukio,FI,,2,17,4.0,,,,,,,,,2.0,,,,2.0,,2.0,,,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,1
79804,2021K,1648,Helsingin medialukio,FI,,1,13,0.0,,,,,,,,,2.0,,,,2.0,,4.0,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79805,2021K,1648,Helsingin medialukio,FI,,2,11,3.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,1
79806,2021K,1648,Helsingin medialukio,FI,,1,12,,,,,,,4.0,,2.0,,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79807,2021K,1648,Helsingin medialukio,FI,,1,39,6.0,,,,,,,,6.0,,6.0,,7.0,,,,,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
79808,2021K,1648,Helsingin medialukio,FI,,2,20,4.0,,,,,,,,,,,5.0,,,,,,,3.0,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,1
79809,2021K,1648,Helsingin medialukio,FI,,2,22,5.0,,,,,,,,,3.0,3.0,,,,,,,,,,,3.0,,4.0,,,4.0,,,,,,,,,,,,,,,,,1
79810,2021K,1648,Helsingin medialukio,FI,,2,26,5.0,,,,,,,,,4.0,3.0,,,,,,,,4.0,,4.0,,,,,,6.0,,,,,,,,,,,,,,,,,1
79811,2021K,1648,Helsingin medialukio,FI,,1,12,2.0,,,,,,,,,2.0,,,,3.0,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79812,2021K,1648,Helsingin medialukio,FI,,1,16,4.0,,,,,,,,,,,,,2.0,,,,,,,4.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,,1
79813,2021K,1648,Helsingin medialukio,FI,,1,15,3.0,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
79814,2021K,1648,Helsingin medialukio,FI,,2,18,3.0,,,,,,,,,,,5.0,,,4.0,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
79815,2021K,1648,Helsingin medialukio,FI,,1,13,3.0,,,,,,,,,2.0,,,,2.0,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79816,2021K,1648,Helsingin medialukio,FI,,1,20,3.0,,,,,,,,,4.0,,,,,,,,,4.0,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,1
79817,2021K,1648,Helsingin medialukio,FI,,2,25,6.0,,,,,,,,,5.0,4.0,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1
79818,2021K,1648,Helsingin medialukio,FI,,1,9,,,,,,,2.0,,,2.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79819,2021K,1648,Helsingin medialukio,FI,,1,18,3.0,,,,,,,,,4.0,,,,3.0,,,,,,,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,1
79820,2021K,1648,Helsingin medialukio,FI,,2,23,4.0,,,,,,,,,3.0,,,,,,,,,,2.0,,3.0,,4.0,,,5.0,,,,,,2.0,,,,,,,,,,,1
79821,2021K,1648,Helsingin medialukio,FI,,1,14,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,1
79822,2021K,1648,Helsingin medialukio,FI,,2,19,3.0,,,,,,,,,3.0,,4.0,,,,3.0,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,1
79823,2021K,1648,Helsingin medialukio,FI,,2,25,6.0,,,,,,,,,,,,,6.0,,,,,4.0,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,1
79824,2021K,1648,Helsingin medialukio,FI,,2,10,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,1
79825,2021K,1648,Helsingin medialukio,FI,,2,25,3.0,,,,,,,,4.0,,4.0,,,,,,,,5.0,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,1
79826,2021K,1648,Helsingin medialukio,FI,,1,14,3.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
79827,2021K,1648,Helsingin medialukio,FI,,1,11,3.0,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79828,2021K,1648,Helsingin medialukio,FI,,1,22,5.0,,,,,,,,,4.0,,3.0,,2.0,,,,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79829,2021K,1648,Helsingin medialukio,FI,,2,12,3.0,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79830,2021K,1648,Helsingin medialukio,FI,,1,14,3.0,,,,,,,,,3.0,,2.0,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79831,2021K,1648,Helsingin medialukio,FI,,1,37,4.0,,,,,,,,6.0,,,,,,,,,,6.0,6.0,,4.0,,,,,6.0,,,,,,,,,5.0,,,,,,,,1
79832,2021K,1648,Helsingin medialukio,FI,,1,12,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1
79833,2021K,1648,Helsingin medialukio,FI,,1,15,4.0,,,,,,,,,2.0,,,,,3.0,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79834,2021K,1648,Helsingin medialukio,FI,,2,17,3.0,,,,,,,,,2.0,,4.0,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79835,2021K,1648,Helsingin medialukio,FI,,1,16,3.0,,,,,,,,,4.0,,,,3.0,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79836,2021K,1648,Helsingin medialukio,FI,,1,22,3.0,,,,,,,,,3.0,4.0,,,4.0,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79837,2021K,1648,Helsingin medialukio,FI,,1,21,3.0,,,,,,,,,5.0,,4.0,,,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,1
79838,2021K,1648,Helsingin medialukio,FI,,1,19,,,,,,,3.0,,4.0,,,,2.0,,,,,,,2.0,,,,,,,2.0,,,,6.0,,,,,,,,,,,,,1
79839,2021K,1648,Helsingin medialukio,FI,,2,33,5.0,,,,,,,,,,,,,6.0,6.0,,,,,,,,,5.0,,,4.0,,,,7.0,,,,,,,,,,,,,1
79840,2021K,1648,Helsingin medialukio,FI,,2,10,,,,,,,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79841,2021K,1648,Helsingin medialukio,FI,,2,15,3.0,,,,,,,,,,,,,,,,,,3.0,,4.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,1
79842,2021K,1648,Helsingin medialukio,FI,,2,29,,,,,,,6.0,,,6.0,,,,,,5.0,,,5.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,1
79843,2021K,1648,Helsingin medialukio,FI,,1,17,3.0,,,,,,,,,3.0,,,,5.0,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79844,2021K,1648,Helsingin medialukio,FI,,1,11,,,,,,,2.0,,3.0,,,,2.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79845,2021K,1648,Helsingin medialukio,FI,,1,20,4.0,,,,,,,,,2.0,,,,,5.0,,,,,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,1
79846,2021K,1648,Helsingin medialukio,FI,,1,27,5.0,,,,,,,,4.0,,5.0,,3.0,,,,,,6.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79847,2021K,1648,Helsingin medialukio,FI,,1,14,3.0,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79848,2021K,1648,Helsingin medialukio,FI,,1,15,4.0,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79849,2021K,1648,Helsingin medialukio,FI,,1,12,,,,,,,3.0,,2.0,,,,2.0,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79850,2021K,1648,Helsingin medialukio,FI,,2,15,3.0,,,,,,,,,2.0,,,,,,,,,,,,2.0,,5.0,,,3.0,,,,,,,,,,,,,,,,,1
79851,2021K,1648,Helsingin medialukio,FI,,1,15,3.0,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1
79852,2021K,1648,Helsingin medialukio,FI,,1,22,2.0,,,,,,,,,3.0,,,,,,,,,3.0,,,3.0,5.0,,,,6.0,,,,,,,,,,,,,,,,,1
79853,2021K,1648,Helsingin medialukio,FI,,1,33,5.0,,,,,,,,6.0,,,,5.0,,5.0,,,,,,,5.0,,,,,7.0,,,,,,,,,,,,,,,,,1
79854,2021K,1648,Helsingin medialukio,FI,,1,18,2.0,,,,,,,,4.0,,2.0,,4.0,,,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79855,2021K,1648,Helsingin medialukio,FI,,1,19,,,,,,,4.0,,2.0,,3.0,,3.0,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79856,2021K,1648,Helsingin medialukio,FI,,1,19,2.0,,,,,,,,,3.0,,5.0,,,,,,,,,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,1
79857,2021K,1648,Helsingin medialukio,FI,,2,15,,,,,,,3.0,,,3.0,,,,,,,,,,,,3.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,1
79858,2021K,1648,Helsingin medialukio,FI,,2,11,,,,,,,5.0,,,2.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79859,2021K,1648,Helsingin medialukio,FI,,2,15,3.0,,,,,,,,,,,,,,,,,,3.0,,3.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
79860,2021K,1648,Helsingin medialukio,FI,,1,12,2.0,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,1
79861,2021K,1648,Helsingin medialukio,FI,,1,19,4.0,,,,,,,,4.0,,2.0,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1
79862,2021K,1648,Helsingin medialukio,FI,,2,23,5.0,,,,,,,,,,,,,,6.0,,,,,,6.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
79863,2021K,1648,Helsingin medialukio,FI,,1,21,2.0,,,,,,,,,3.0,,3.0,,,,,,,,,,,,6.0,,,5.0,,,,,,,,2.0,,,,,,,,,1
79864,2021K,1648,Helsingin medialukio,FI,,2,10,2.0,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,1
79865,2021K,1648,Helsingin medialukio,FI,,1,31,3.0,,,,,,,,5.0,,,5.0,5.0,,3.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,1
79866,2021K,1648,Helsingin medialukio,FI,,2,28,6.0,,,,,,,,,5.0,,,,,6.0,,,,3.0,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,1
79867,2021K,1648,Helsingin medialukio,FI,,1,21,4.0,,,,,,,,3.0,,3.0,,4.0,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79868,2021K,1648,Helsingin medialukio,FI,,1,22,4.0,,,,,,,,,4.0,,,,3.0,3.0,,,,,,,2.0,,,,,6.0,,,,,,,,,,,,,,,,,1
79869,2021K,1648,Helsingin medialukio,FI,,2,12,,,,,,,3.0,,,3.0,,,,2.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,1
79870,2021K,1648,Helsingin medialukio,FI,,2,12,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,1
79871,2021K,1648,Helsingin medialukio,FI,,1,12,3.0,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79872,2021K,1648,Helsingin medialukio,FI,,1,18,4.0,,,,,,,,3.0,,,,3.0,,,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
79873,2021K,1648,Helsingin medialukio,FI,,2,18,4.0,,,,,,,,,4.0,,,,,3.0,,,,,,,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,1
79874,2021K,1648,Helsingin medialukio,FI,,2,12,,,,,,,2.0,,,5.0,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
79875,2021K,1648,Helsingin medialukio,FI,,2,12,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,1
79876,2021K,1648,Helsingin medialukio,FI,,1,24,4.0,,,,,,,,4.0,,3.0,,,4.0,,,,,,,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,1
79877,2021K,1648,Helsingin medialukio,FI,,1,15,3.0,,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79878,2021K,1648,Helsingin medialukio,FI,,1,25,5.0,,,,,,,,,4.0,,,,5.0,,,,4.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
79879,2021K,1648,Helsingin medialukio,FI,,2,11,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1
79880,2021K,1648,Helsingin medialukio,FI,,1,14,2.0,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,1
79881,2021K,1648,Helsingin medialukio,FI,,1,13,2.0,,,,,,,,,3.0,2.0,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
79882,2021K,1648,Helsingin medialukio,FI,,1,12,0.0,,,,,,,,2.0,,2.0,,2.0,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79883,2021K,1648,Helsingin medialukio,FI,,2,11,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,1
79884,2021K,1648,Helsingin medialukio,FI,,1,15,2.0,,,,,,,,,4.0,,3.0,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,1
79885,2021K,1648,Helsingin medialukio,FI,,1,11,3.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
79886,2021K,1648,Helsingin medialukio,FI,,2,27,,,,,,,7.0,,,4.0,,,,,,,,,,,,6.0,,5.0,,,5.0,,,,,,,,,,,,,,,,,1
79887,2021K,1648,Helsingin medialukio,FI,,2,23,4.0,,,,,,,,5.0,,4.0,,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,1
79888,2021K,1087,Suomalais-venäläinen koulu,FI,,1,12,,,,,,,3.0,,,2.0,,,,,,,,,,,,0.0,,,,,,,,,7.0,,,,,,,,,,,,,1
79889,2021K,1087,Suomalais-venäläinen koulu,FI,,1,24,3.0,,,,,,,,3.0,,,,3.0,,,,,,,,5.0,,,2.0,,,4.0,,,,,,,,,4.0,,,,,,,,1
79890,2021K,1087,Suomalais-venäläinen koulu,FI,,2,19,4.0,,,,,,,,,3.0,,3.0,,,,,,,,,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,1
79891,2021K,1087,Suomalais-venäläinen koulu,FI,,1,19,,,,,,,5.0,,0.0,,,,2.0,,,,,,,,,3.0,,,,,3.0,,,,6.0,,,,,,,,,,,,,1
79892,2021K,1087,Suomalais-venäläinen koulu,FI,,1,21,,,,,,,5.0,,,,,,,,,,,,,,,2.0,,4.0,,,3.0,,,,7.0,,,,,,,,,,,,,1
79893,2021K,1087,Suomalais-venäläinen koulu,FI,,2,40,5.0,,,,,,,,,2.0,,,,5.0,6.0,,,,,,,,,6.0,,,4.0,,,,6.0,,6.0,,,,,,,,,,,1
79894,2021K,1087,Suomalais-venäläinen koulu,FI,,1,14,,,,,,,3.0,,3.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,6.0,,,,,,,,,,,,,1
79895,2021K,1087,Suomalais-venäläinen koulu,FI,,2,16,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,4.0,,,,5.0,,,,,,,,,,,,,1
79896,2021K,1087,Suomalais-venäläinen koulu,FI,,1,19,,,,,,,2.0,,5.0,,,,3.0,,,,,,,3.0,,,,,,,,,,,6.0,,,,,,,,,,,,,1
79897,2021K,1087,Suomalais-venäläinen koulu,FI,,2,17,3.0,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,,,4.0,,,,,,,,,2.0,,,,,,,,1
79898,2021K,1087,Suomalais-venäläinen koulu,FI,,1,16,2.0,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,3.0,,,,6.0,,,,,,,,,,,,,1
79899,2021K,1087,Suomalais-venäläinen koulu,FI,,2,16,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,3.0,4.0,,,,,,,,,,,,1
81048,2021K,2026,Brändö gymnasium,SV,,2,36,,6.0,,,,,,,4.0,,,,,,4.0,,,,,4.0,,5.0,,,7.0,,6.0,,,,,,,,,,,,,,,,,1
81049,2021K,2026,Brändö gymnasium,SV,,1,22,,3.0,,,,,,,,4.0,,,,,,,,,,,4.0,4.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,1
81050,2021K,2026,Brändö gymnasium,SV,,1,29,,4.0,,,,,,,,6.0,,,,,4.0,,,,,,,,,,5.0,,6.0,,,,,,,4.0,,,,,,,,,,1
81051,2021K,2026,Brändö gymnasium,SV,,2,32,,6.0,,,,,,,,7.0,,,,6.0,,,,,,,,,,,,7.0,6.0,,,,,,,,,,,,,,,,,1
81052,2021K,2026,Brändö gymnasium,SV,,2,30,,5.0,,,,,,,6.0,,,,6.0,,,,,,,5.0,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,1
81053,2021K,2026,Brändö gymnasium,SV,,2,42,,6.0,,,,,,,6.0,,7.0,,5.0,,,,,,,6.0,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,1
81054,2021K,2026,Brändö gymnasium,SV,,1,38,,6.0,,,,,,,6.0,,,,,,5.0,,,,,5.0,,,,,6.0,,6.0,,,,,,,,4.0,,,,,,,,,1
81055,2021K,2026,Brändö gymnasium,SV,,1,13,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,1
81056,2021K,2026,Brändö gymnasium,SV,,2,32,,6.0,,,,,,,,,,,,,5.0,5.0,,,,,,6.0,,,,5.0,5.0,,,,,,,,,,,,,,,,,1
81057,2021K,2026,Brändö gymnasium,SV,,1,42,,7.0,,,,,,,,7.0,,,,,7.0,,,,,,,7.0,,,7.0,,7.0,,,,,,,,,,,,,,,,,1
81058,2021K,2026,Brändö gymnasium,SV,,2,31,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,6.0,,,4.0,,6.0,,,,,,,,,,,,,,,,,1
81059,2021K,2026,Brändö gymnasium,SV,,1,21,,4.0,,,,,,,,4.0,,,,,,,,,,,,4.0,,,5.0,,4.0,,,,,,,,,,,,,,,,,1
81060,2021K,2026,Brändö gymnasium,SV,,2,22,,4.0,,,,,,,2.0,,3.0,,,,3.0,,,,,,,,,,6.0,,4.0,,,,,,,,,,,,,,,,,1
81061,2021K,2026,Brändö gymnasium,SV,,1,9,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,1
81062,2021K,2026,Brändö gymnasium,SV,,2,17,,3.0,,,,,,,,3.0,,,,3.0,,,,,,,,4.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,1
81063,2021K,2026,Brändö gymnasium,SV,,1,22,,3.0,,,,,,,,4.0,,,,,,,,,,,4.0,,,,4.0,,7.0,,,,,,,,,,,,,,,,,1
81064,2021K,2026,Brändö gymnasium,SV,,2,29,,5.0,,,,,,,,5.0,,,,,,,,,7.0,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,1
81065,2021K,2026,Brändö gymnasium,SV,,1,25,,4.0,,,,,,,4.0,,,,3.0,,,,,,,,,5.0,,,5.0,,4.0,,,,,,,,,,,,,,,,,1
81066,2021K,2026,Brändö gymnasium,SV,,1,15,,4.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,1
81067,2021K,2026,Brändö gymnasium,SV,,1,41,,4.0,,,,,,,,5.0,,,,,5.0,,,,3.0,,,,,,,,5.0,,,,,,6.0,,6.0,,,,,,7.0,,,1
81068,2021K,2026,Brändö gymnasium,SV,,2,19,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,,,,,,,,1
81069,2021K,2026,Brändö gymnasium,SV,,2,14,,2.0,,,,,,,,3.0,,,,,,,,,,,3.0,,,,3.0,,,,,,,3.0,,,,,,,,,,,,1
81070,2021K,2026,Brändö gymnasium,SV,,2,37,,7.0,,,,,,,5.0,,,,,,,,,,7.0,,,6.0,,,7.0,,5.0,,,,,,,,,,,,,,,,,1
